comment_link,product_name,category,complaint_title,dominant_topic,detected_department,detected_fault_type,rule_resolution_status,rule_satisfaction_score
https://www.sikayetvar.com/beko/beko-montaj-tarihi-icin-surekli-farkli-seyler-soylenmesi,30926 Ekolojik,Klima,BekoMontaj Tarihi İçin Sürekli Farklı Şeyler Söylenmesi,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaj-servis-gelmiyor,30926 Ekolojik,Klima,BekoKlima Montaj Servis Gelmiyor,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-kronik-arizali,30926 Ekolojik,Klima,BekoKlima Kronik Arızalı,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/teknik-servis-randevusuna-uymadi-saatlerce-bekletildim,21215 P,Klima,"Teknik Servis Randevusuna Uymadı, Saatlerce Bekletildim",9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-servisinden-haksiz-ucret-ve-iade-sorunu,21215 P,Klima,BekoKlima Servisinden Haksız Ücret Ve İade Sorunu,5,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-arcelik-klima-montaj-sorunu,21215 P,Klima,BekoArçelik Klima Montaj Sorunu,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-magduriyeti-evim-zarar-gordu,21215 P,Klima,BekoKlima Mağduriyeti. Evim Zarar Gördü,9,İade / Değişim,Su Boşaltma Problemi,Çözüldü,5
https://www.sikayetvar.com/beko/hizmet-veremeyen-yetkili-servis-beko,21215 P,Klima,Hizmet Veremeyen Yetkili ServisBeko,9,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/garanti-kapsamindaki-klimam-teslim-edilmedi-magduriyetim-giderilmiyor,51260 HP,Klima,"Garanti Kapsamındaki Klimam Teslim Edilmedi, Mağduriyetim Giderilmiyor",2,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-pismanligi-ilgisiz-servis,51260 HP,Klima,BekoKlima Pişmanlığı İlgisiz Servis,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-yetkili-servis-sacmaligi,51260 HP,Klima,BekoKlima Yetkili Servis Saçmalığı,9,Teknik Servis,Belirsiz,Belirsiz,3
https://www.sikayetvar.com/beko/beko-inverter-klima-gaz-kacagi,51260 HP,Klima,Bekoİnverter Klima Gaz Kaçağı,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-sifir-aldigim-klima-sogutmuyor,51260 HP,Klima,BekoSıfır Aldığım Klima Soğutmuyor,1,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-teslim-edilmedi-1,51260 HP,Klima,BekoKlima Teslim Edilmedi,2,Çağrı Merkezi,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-yanlis-klima-montaji-3,51260 HP,Klima,BekoYanlış Klima Montajı,1,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-satis-sonrasi-ilgisizligi,51260 HP,Klima,BekoSatış Sonrası İlgisizliği,2,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-siparisi-siparisten-sonra-hicbir-bilgi-yok,51260 HP,Klima,BekoKlima Siparişi Siparişten Sonra Hiçbir Bilgi Yok,2,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-montaj-suresi,51260 HP,Klima,BekoKlima Montaj Süresi,2,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-kurulum-icin-3-hafta-sonrasina-gun-vermesi,51260 HP,Klima,BekoKlima Kurulum İçin 3 Hafta Sonrasına Gün Vermesi,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-iade-alinmiyor,51260 HP,Klima,BekoKlima Soğutmuyor İade Alınmıyor,1,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-yetkili-servis-hatasi-sonucu-olusan-masraflarim-karsilanmadi,71270 AL,Klima,BekoYetkili Servis Hatası Sonucu Oluşan Masraflarım Karşılanmadı,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bekonun-yaniltici-klima-bakim-ucreti-ve-musteri-hizmetleri-sorunu,71270 AL,Klima,Beko'nun Yanıltıcı Klima Bakım Ücreti Ve Müşteri Hizmetleri Sorunu,5,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-yetkili-servis-magduruyum-4,71270 AL,Klima,BekoYetkili Servis Mağduruyum,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bekodan-yeni-klima-aldim-4-aydir-calismiyor-ilgilenen-yok-yaz-bitti,71270 AL,Klima,Beko'dan Yeni Klima Aldım 4 Aydır Çalışmıyor İlgilenen Yok Yaz Bitti,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-online-alisveris-gecikmesi,71270 AL,Klima,BekoOnline Alışveriş Gecikmesi,2,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-vakumlama-isleminin-yapilmamasi,71270 AL,Klima,BekoKlima Montajında Vakumlama İşleminin Yapılmaması,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/bekoarcelik-kurulum-yapmadan-biraktigi-bozuk-klimayi-almiyor,71270 AL,Klima,Beko/Arçelik Kurulum Yapmadan Bıraktığı Bozuk Klimayı Almıyor,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servis-bilgisizligi-ve-alakasizligi-pismanlik,71270 AL,Klima,BekoServis Bilgisizliği Ve Alakasızlığı Pişmanlık!,9,Çağrı Merkezi,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-surekli-su-akitiyor-servis-sorunu-cozemiyor-ve-urun-degisimi-reddedildi,51861 HP,Klima,"BekoKlima Sürekli Su Akıtıyor, Servis Sorunu Çözemiyor Ve Ürün Değişimi Reddedildi",0,İade / Değişim,Su Boşaltma Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-arizasi-ve-yetersiz-teknik-servis-deneyimi,51861 HP,Klima,BekoKlima Arızası Ve Yetersiz Teknik Servis Deneyimi,9,Teknik Servis,Su Boşaltma Problemi,Çözüldü,5
https://www.sikayetvar.com/beko/yeni-alinan-klimada-surekli-ariza-ve-cozum-eksikligi,51861 HP,Klima,Yeni Alınan Klimada Sürekli Arıza Ve Çözüm Eksikliği,0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-18000-btu-klima-20-m-odayi-sogutmuyor-sorun-cozulmedi,51861 HP,Klima,"Beko18000 BTU Klima 20 M² Odayı Soğutmuyor, Sorun Çözülmedi",1,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-pismanliktir-sogutmuyor-yuksek-ses-cikariyor,51861 HP,Klima,BekoKlima Pişmanlıktır Soğutmuyor Yüksek Ses Çıkarıyor,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-gaz-kacagi-sorunu-ve-musteri-hizmetleri-deneyimi,51861 HP,Klima,BekoKlima Gaz Kaçağı Sorunu Ve Müşteri Hizmetleri Deneyimi,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-kurulum-hatasi-ile-ariza-vermesi-ve-ucret-almasi,51861 HP,Klima,BekoKlima Kurulum Hatası İle Arıza Vermesi Ve Ücret Alması,7,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ayipli-urun-satisi-2,51861 HP,Klima,BekoAyıplı Ürün Satışı,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klimada-surekli-ariza-ve-cozulmeyen-sorunlar,31820 Ekolojik,Klima,BekoKlimada Sürekli Arıza Ve Çözülmeyen Sorunlar,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/klima-kurulumunda-vakum-eksikligi-ve-isitma-sorunu,31820 Ekolojik,Klima,Klima Kurulumunda Vakum Eksikliği Ve Isıtma Sorunu,1,Teknik Servis,Isıtma Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-sikayet-bildirme-ve,31820 Ekolojik,Klima,BekoŞikayet Bildirme Ve,9,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-18lik-klima-arizasi,31820 Ekolojik,Klima,Beko18'lik Klima Arızası,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/asla-kullanamadigim-beko-klimadan-beni-kurtarin,31820 Ekolojik,Klima,Asla KullanamadığımBekoKlimadan Beni Kurtarın!,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaji-ozensiz-yapildi-ucret-talep-edilmeden-duzeltilmesini-istiyorum,30920 Ekolojik,Klima,"BekoKlima Montajı Özensiz Yapıldı, Ücret Talep Edilmeden Düzeltilmesini İstiyorum",4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yanlis-montaj-nedeniyle-klimada-gaz-kacagi-ve-ekstra-masraf,30920 Ekolojik,Klima,Yanlış Montaj Nedeniyle Klimada Gaz Kaçağı Ve Ekstra Masraf,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/surekli-tekrarlayan-klima-sorunu-ve-yetersiz-servis-hizmeti,30920 Ekolojik,Klima,Sürekli Tekrarlayan Klima Sorunu Ve Yetersiz Servis Hizmeti,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-servis-ve-kalite-sorunlari,30920 Ekolojik,Klima,BekoKlima Servis Ve Kalite Sorunları,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-yasanan-sorunlar-ve-kotu-hizmet-1,30920 Ekolojik,Klima,BekoKlima Montajında Yaşanan Sorunlar Ve Kötü Hizmet,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-hatali-montaj-yapilmasi-klima-gazinin-kacmasi,30920 Ekolojik,Klima,BekoKlima Hatalı Montaj Yapılması Klima Gazının Kaçması,1,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klimadan-dusuk-performans-ve-yetersiz-servis-destegi-nedeniyle-magduriyet,40965,Klima,BekoKlimadan Düşük Performans ve Yetersiz Servis Desteği Nedeniyle Mağduriyet,0,İade / Değişim,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-bitmeyen-arizalar-ve-yetersiz-servis,40965,Klima,BekoKlima: Bitmeyen Arızalar Ve Yetersiz Servis,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-montaj-hatasi-muhatap-yok,40965,Klima,BekoMontaj Hatası Muhatap Yok,1,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-servisi-cozum-yok-mersin-erdemli,40965,Klima,BekoServisi Çözüm Yok Mersin Erdemli,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-surekli-arizalaniyor-ve-gaz-sorunu-cozulmuyor,40965,Klima,BekoKlima Sürekli Arızalanıyor Ve Gaz Sorunu Çözülmüyor,9,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/yeni-alinan-klimada-su-damlatma-ve-sogutma-sorunlari-cozulmuyor,52460 HP,Klima,Yeni Alınan Klimada Su Damlatma Ve Soğutma Sorunları Çözülmüyor,3,İade / Değişim,Soğutmama Problemi,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klima-magduriyeti-surekli-arizalar-ve-yetersiz-servis,52460 HP,Klima,BekoKlima Mağduriyeti: Sürekli Arızalar Ve Yetersiz Servis,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-servisi-ve-musteri-hizmetleri-1,52460 HP,Klima,BekoServisi Ve Müşteri Hizmetleri,9,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-sogutma-yapmiyor-3,52460 HP,Klima,BekoKlima Soğutma Yapmıyor!,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-teknik-servisi-beko-markasini-kirletiyor,50960,Klima,BekoTeknik Servisi Beko Markasını Kirletiyor,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-50960-hp-klima-montaj-borulari-aluminyum,50960,Klima,Beko50960HP Klima Montaj Boruları Alüminyum!,0,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-servis-bozuk-klima-takip-yapmiyor,50960,Klima,BekoServis Bozuk Klima Takip Yapmıyor,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-guven-al-mobilya-sultangazi-urunumu-gondermedi,50960,Klima,BekoGüven Al Mobilya Sultangazi Ürünümü Göndermedi,2,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-aldigim-urunu-iptal-etmiyor,50960,Klima,BekoAldığım Ürünü İptal Etmiyor,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-hp-50960-aktif-hijyen-klima-ayipli-urun-iade-alinmamasi,50960,Klima,Beko HP50960Aktif Hijyen Klima Ayıplı Ürün İade Alınmaması,2,Teknik Servis,Ses / Gürültü Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimam-calismiyor-yetkili-servisten-yanit-gelmedi,61261,Klima,"BekoKlimam Çalışmıyor, Yetkili Servisten Yanıt Gelmedi",0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/klimamin-su-akitma-sorunu-ve-yetersiz-servis-destegi,61261,Klima,Klimamın Su Akıtma Sorunu Ve Yetersiz Servis Desteği,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/defolu-urun-icin-taleplerim-reddedildi-magduriyetim-giderilmiyor,61261,Klima,"Defolu Ürün İçin Taleplerim Reddedildi, Mağduriyetim Giderilmiyor",3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bekonun-klimaya-hatali-montaj-yapmasi,61261,Klima,Beko'nun Klimaya Hatalı Montaj Yapması,1,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-servis-ve-parca-sorunu,61261,Klima,BekoServis Ve Parça Sorunu,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,3
https://www.sikayetvar.com/beko/beko-klima-ch-32-hatasi-nedeniyle-calismiyor-acil-destek-talebi,31245 WIFI PROSMART,Klima,"BekoKlima CH 32 Hatası Nedeniyle Çalışmıyor, Acil Destek Talebi",7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-motorunda-asiri-ses-ve-titresim-sorunu,31245 WIFI PROSMART,Klima,BekoKlima Motorunda Aşırı Ses Ve Titreşim Sorunu,8,Çağrı Merkezi,Ses / Gürültü Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bekosifir-hizmet-hizmetsizlik,31245 WIFI PROSMART,Klima,Beko=SIFIR Hizmet (hizmetsizlik),9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/arcelik-servis-hatasi-sonrasi-5000-tl-zarar-ve-kotu-davranis,31840 ProSmart,Klima,Arçelik Servis Hatası Sonrası 5000 TL Zarar Ve Kötü Davranış,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/teknik-servis-hatasiyla-klimamin-karti-arizalandi-magdur-oldum,31840 ProSmart,Beko,Teknik Servis Hatasıyla Klimamın Kartı Arızalandı Mağdur Oldum,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-yasadigim-buyuk-sorunlar,31840 ProSmart,Klima,BekoKlima Montajında Yaşadığım Büyük Sorunlar,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-performans-hayal-kirikligi,31840 ProSmart,Klima,BekoKlima Performans Hayal Kırıklığı,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-resatbey-teknik-servis-seyhan-adana,31840 ProSmart,Klima,BekoReşatbey Teknik Servis Seyhan Adana,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-servisinden-aciklamali-fatura-alamiyorum-musteri-hizmetlerine-ulasamiyorum,8650 D,Klima,BekoKlima Servisinden Açıklamalı Fatura Alamıyorum Müşteri Hizmetlerine Ulaşamıyorum,2,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klima-servisi-planlama-yapamiyor,8650 D,Klima,BekoKlima Servisi Planlama Yapamıyor,9,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-arcelik-servis-hizmetleri-ve-kompresor-arizasi-sorunu,8650 D,Klima,BekoArçelik Servis Hizmetleri Ve Kompresör Arızası Sorunu,9,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-markali-klima-servisi-sorunu,8650 D,Klima,BekoMarkalı Klima Servisi Sorunu,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/ayipli-klima-teslimi-ve-yaniltici-olcu-bilgileri-nedeniyle-iade-ve-tazminat-talebi,61270,Klima,Ayıplı Klima Teslimi Ve Yanıltıcı Ölçü Bilgileri Nedeniyle İade Ve Tazminat Talebi,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servisi-vakumlama-yapmadan-klima-montajini-yapti,61270,Klima,BekoServisi Vakumlama Yapmadan Klima Montajını Yaptı,1,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-hatali-urun-teslim-edileme,61270,Klima,BekoHatalı Ürün Teslim Edileme,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/arcelik-beko-klima-yetkili-servis,41205,Klima,ArçelikBekoKlima Yetkili Servis,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/41205-beko-klima-arizalari,41205,Klima,41205Beko Klima Arızaları!,7,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-teknik-servis-sorunumu-cozmuyor,41205,Klima,BekoTeknik Servis Sorunumu Çözmüyor,9,Teknik Servis,Ses / Gürültü Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-bayisi-musterilerine-asagilayici-sozlerde-bulunuyor,41205,Klima,BekoBayisi Müşterilerine Aşağılayıcı Sözlerde Bulunuyor.,5,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-servis-sikintisi-1,41205,Klima,BekoKlima Servis Sıkıntısı,9,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-sifir-aldigim-klimayi-bir-senedir-calistiramadilar,41205,Klima,BekoSıfır Aldığım Klimayı Bir Senedir Çalıştıramadılar!,9,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/bekodan-yatak-aldim,BKK 2500,Beko,Beko'dan Yatak Aldım,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-taksit-oyunu-yapiyor,BKK 2500,Klima,BekoTaksit Oyunu Yapıyor,2,Çağrı Merkezi,Ekran / Panel Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/arcelik-beko-servis-sorunu-cozulemiyor,BKK 2500,Buzdolabı,Arçelik-BekoServis Sorunu Çözülemiyor,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-arizasi-sonrasi-45-gundur-cozumsuz-servis-magduriyeti,74806 Plus,Klima,BekoKlima Arızası Sonrası 45 Gündür Çözümsüz Servis Mağduriyeti,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-manavgat-bahcelievler-yetkili-servisi,74806 Plus,Klima,BekoManavgat Bahçelievler Yetkili Servisi,5,Teknik Servis,Su Boşaltma Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-sifir-arizali-urun-degistirmeyi-reddetti,30940 PROSMART,Klima,BekoSıfır Arızalı Ürün Değiştirmeyi Reddetti,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-servisi-sorumsuzlugu,30940 PROSMART,Klima,BekoKlima Servisi Sorumsuzluğu,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/teslim-edilmemis-50000-tl-degerindeki-ticari-siparisim-icin-acil-cozum-talebi,BDK870,Buzdolabı,Teslim Edilmemiş 50.000 TL Değerindeki Ticari Siparişim İçin Acil Çözüm Talebi,2,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/izinsiz-gonderilen-beko-smslerinden-rahatsizim-ve-numaramin-silinmesini-talep-ediyorum,BDK870,Beko,İzinsiz GönderilenBekoSMS'lerinden Rahatsızım Ve Numaramın Silinmesini Talep Ediyorum,2,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/ogretmenler-gunu-kampanyasi-kayit-sorunu,BDK870,Çamaşır Makinesi,Öğretmenler Günü Kampanyası Kayıt Sorunu,5,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/ogretmen-indirimi-dogrulama-sorunu,BDK870,Buzdolabı,Öğretmen İndirimi Doğrulama Sorunu,3,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/arcelik-beko-yetkili-servisi-kaldirimi-isgali-ve-millete-saygisizligi,BDK870,Beko,Arçelik-BekoYetkili Servisi Kaldırımı İşgali Ve Millete Saygısızlığı,5,Teknik Servis,Belirsiz,Belirsiz,3
https://www.sikayetvar.com/beko/beko-klima-servis-deneyimi,412411,Klima,BekoKlima Servis Deneyimi,9,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimam-saglamdi-servis-bozdu-musteri-hizmetleri-sozune-guven-yok,412411,Klima,BekoKlimam Sağlamdı Servis Bozdu Müşteri Hizmetleri Sözüne Güven Yok,5,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klimamin-degisim-sureci-bitmek-bilmiyor,52465 ProSmart,Klima,BekoKlimamın Değişim Süreci Bitmek Bilmiyor,2,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-yasanan-sorun-1,323411,Klima,BekoKlima Montajında Yaşanan Sorun,2,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klima-servisi-yanlis-monte-ve-oyalama,323411,Klima,BekoKlima Servisi Yanlış Monte Ve Oyalama,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yanlis-klima-takimi,323411,Klima,BekoYanlış Klima Takımı,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bir-aydir-klima-montaji-yapilmiyor-servisten-yanit-yok,51811,Klima,"Bir Aydır Klima Montajı Yapılmıyor, Servisten Yanıt Yok",1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/edremit-beko-servisi-ucrette-tutarsiz-beko-firmasina-yakismadi,51811,Klima,EdremitBekoServisi Ücrette Tutarsız Beko Firmasına Yakışmadı,5,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-isinden-anlamayan-servis-elemani-gonderilmesi,51811,Klima,Bekoİşinden Anlamayan Servis Elemanı Gönderilmesi,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/bekodan-aldigim-klimada-surekli-ariza-ve-cozum-bulunamiyor,51865 ProSmart,Klima,Beko'dan Aldığım Klimada Sürekli Arıza Ve Çözüm Bulunamıyor,1,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-18-ilk-klima,31845 WIFI PROSMART,Klima,Beko18 İlk Klima,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/kis-ortasinda-beko-kombi-arizasi-ve-servis-ilgisizligi,Smart Logic 24,Kombi,Kış OrtasındaBekoKombi Arızası Ve Servis İlgisizliği,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-kombi-fan-arizasi-cozulmedi-ve-sogukta-kombisiz-kaliyoruz,Smart Logic 24,Kombi,BekoKombi Fan Arızası Çözülmedi Ve Soğukta Kombisiz Kalıyoruz!,9,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-smart-logic-24-kombimde-surekli-su-eksilmesi-ve-basinc-dusmesi,Smart Logic 24,Kombi,BekoSmart Logic 24Kombimde Sürekli Su Eksilmesi Ve Basınç Düşmesi,7,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-kombi-surekli-ariza-yapiyor-kalici-cozum-ve-ucret-iadesi-istiyorum,Smart Logic 24,Kombi,"BekoKombi Sürekli Arıza Yapıyor, Kalıcı Çözüm Ve Ücret İadesi İstiyorum",7,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/kombi-arizasi-nedeniyle-gunlerdir-servis-bekliyoruz-magduriyetimiz-artiyor,Smart Logic 24,Kombi,"Kombi Arızası Nedeniyle Günlerdir Servis Bekliyoruz, Mağduriyetimiz Artıyor",7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-kombi-arizasinda-yedek-parca-krizi-magduriyetim-giderilmiyor,Smart Logic 24,Kombi,BekoKombi Arızasında Yedek Parça Krizi: Mağduriyetim Giderilmiyor,7,Teknik Servis,Belirsiz,Çözüldü,5
